USERNAME,COUNTRY_CODE,EMAIL_ADDRESS,CREDITCARD_TYPE,CUST_ID,AGE,SUBSCRIPTION_TYPE,WATCH_TOUCHPOINT,WATCH_STATUS,SUBSCRIPTION_TYPE,GENERATION,Dinosaur Planet,Isle of Man TT 2004 Review,Character,Paula Abduls Get Up & Dance,The Rise and Fall of ECW,Sick,8 Man,What the Do We Know,The Rings,Class of Nuke Em High 2,Fight club,Fighter,Full Frame Documentary Shorts,My Favorite Brunette,Lord of the Rings The Return of the King Extended Edition Bonus Material,Nature Antarctica,Neil Diamond Greatest Hits Live,Screamers,7 Seconds,Immortal Beloved,By Dawns Early Light,Seeta Aur Geeta,Strange Relations,Chump Change,Clifford Clifford Saves the Day,My Bloody Valentine,Inspector Morse 31 Death Is Now My Neighbour,Never Die Alone,Sesame Street Elmos World The Street We Live On
Ivan Case           ,US,Ivan.J.Case@dodgeit.com,Diners Club,10163,27,Complete,Desktop,FirstTime,HighValue,Gen_Y,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Ivan Case           ,US,Ivan.J.Case@dodgeit.com,Diners Club,10163,27,In-Progress,Phone,FirstTime,HighValue,Gen_Y,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
Bob Davenport       ,US,Bob.N.Davenport@pookmail.com,Discover,10167,NA,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
Jennifer Howard     ,US,Jennifer.M.Howard@spambob.com,Discover,10171,NA,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Howard     ,US,Jennifer.M.Howard@spambob.com,Discover,10171,NA,Cancelled,Phone,FirstTime,LowValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Howard     ,US,Jennifer.M.Howard@spambob.com,Discover,10171,NA,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jana Hall           ,US,Jana.R.Hall@mailinator.com,American Express,10179,30,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jana Hall           ,US,Jana.R.Hall@mailinator.com,American Express,10179,30,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlene Cruz         ,US,Arlene.M.Cruz@mailinator.com,JCB,10183,35,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Arlene Cruz         ,US,Arlene.M.Cruz@mailinator.com,JCB,10183,35,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mildred Carey       ,FR,Mildred.M.Carey@mailinator.com,American Express,10187,75,Cancelled,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Mildred Carey       ,FR,Mildred.M.Carey@mailinator.com,American Express,10187,75,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Mildred Carey       ,FR,Mildred.M.Carey@mailinator.com,American Express,10187,75,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Mildred Carey       ,FR,Mildred.M.Carey@mailinator.com,American Express,10187,75,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
Yasmin Cole         ,US,Yasmin.D.Cole@pookmail.com,VISA,10195,68,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Yasmin Cole         ,US,Yasmin.D.Cole@pookmail.com,VISA,10195,68,Abandoned,Desktop,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasmin Cole         ,US,Yasmin.D.Cole@pookmail.com,VISA,10195,68,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
Yasmin Cole         ,US,Yasmin.D.Cole@pookmail.com,VISA,10195,68,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
Yasmin Cole         ,US,Yasmin.D.Cole@pookmail.com,VISA,10195,68,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Jodi Bugg           ,IT,Jodi.S.Bugg@spambob.com,American Express,10203,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jodi Bugg           ,IT,Jodi.S.Bugg@spambob.com,American Express,10203,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Henry Williams      ,AU,Henry.C.Williams@spambob.com,American Express,10207,70,Complete,Desktop,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Rice          ,IT,Allen.L.Rice@pookmail.com,VISA,10211,NA,In-Progress,Phone,FirstTime,MediumValue,Gen_Z,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Rice          ,IT,Allen.L.Rice@pookmail.com,VISA,10211,NA,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Allen Rice          ,IT,Allen.L.Rice@pookmail.com,VISA,10211,NA,Abandoned,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bradford Claassen   ,IT,Bradford.H.Claassen@mailinator.com,JCB,10215,NA,Complete,Phone,FirstTime,MediumValue,Gen_Z,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradford Claassen   ,IT,Bradford.H.Claassen@mailinator.com,JCB,10215,NA,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
Elizabeth Turner    ,IT,Elizabeth.J.Turner@trashymail.com,American Express,10219,age-45,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Turner    ,IT,Elizabeth.J.Turner@trashymail.com,American Express,10219,age-45,Complete,Desktop,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Armenta      ,US,Dwight.L.Armenta@dodgeit.com,Diners Club,10223,age-24,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Armenta      ,US,Dwight.L.Armenta@dodgeit.com,Diners Club,10223,age-24,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight Armenta      ,US,Dwight.L.Armenta@dodgeit.com,Diners Club,10223,age-24,Complete,Phone,FirstTime,MediumValue,Gen_Z,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Pritchard   ,AU,Michael.M.Pritchard@trashymail.com,Diners Club,10227,36,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Michael Pritchard   ,AU,Michael.M.Pritchard@trashymail.com,Diners Club,10227,36,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth Martinez  ,US,Elizabeth.B.Martinez@mailinator.com,Diners Club,10231,73,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Elizabeth Martinez  ,US,Elizabeth.B.Martinez@mailinator.com,Diners Club,10231,73,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Mary Bates          ,US,Mary.T.Bates@pookmail.com,Diners Club,10235,NA,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mary Bates          ,US,Mary.T.Bates@pookmail.com,Diners Club,10235,NA,Complete,Desktop,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandy Fernandez     ,AU,Mandy.M.Fernandez@pookmail.com,Master Card,10239,42,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Megan Mauro         ,US,Megan.R.Mauro@pookmail.com,VISA,10243,48,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
John Riley          ,DE,John.S.Riley@spambob.com,Discover,10247,40,Abandoned,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Felix Myers         ,IT,Felix.R.Myers@mailinator.com,VISA,10251,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Felix Myers         ,IT,Felix.R.Myers@mailinator.com,VISA,10251,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felix Myers         ,IT,Felix.R.Myers@mailinator.com,VISA,10251,52,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Frank Westra        ,US,Frank.K.Westra@spambob.com,VISA,10259,24,Cancelled,Phone,FirstTime,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Frank Westra        ,US,Frank.K.Westra@spambob.com,VISA,10259,24,In-Progress,Phone,FirstTime,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jack Owens          ,ES,Jack.L.Owens@spambob.com,Discover,10263,69,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
Therese Pickering   ,US,Therese.B.Pickering@spambob.com,American Express,10271,31,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Therese Pickering   ,US,Therese.B.Pickering@spambob.com,American Express,10271,31,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Ojeda        ,US,Robert.M.Ojeda@mailinator.com,JCB,10275,76,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Robert Ojeda        ,US,Robert.M.Ojeda@mailinator.com,JCB,10275,76,Complete,Desktop,Occasional,MediumValue,Baby_Boomers,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thomas Farris       ,US,Thomas.S.Farris@spambob.com,Diners Club,10283,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
Thomas Farris       ,US,Thomas.S.Farris@spambob.com,Diners Club,10283,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Thomas Farris       ,US,Thomas.S.Farris@spambob.com,Diners Club,10283,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Thomas Farris       ,US,Thomas.S.Farris@spambob.com,Diners Club,10283,68,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joseph Shafer       ,US,Joseph.J.Shafer@trashymail.com,JCB,10287,72,Cancelled,Desktop,FirstTime,MediumValue,Baby_Boomers,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hoyt Ramos          ,US,Hoyt.C.Ramos@dodgeit.com,Master Card,10291,79,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Hoyt Ramos          ,US,Hoyt.C.Ramos@dodgeit.com,Master Card,10291,79,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Jodi Stanley        ,US,Jodi.B.Stanley@spambob.com,JCB,10295,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodi Stanley        ,US,Jodi.B.Stanley@spambob.com,JCB,10295,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jodi Stanley        ,US,Jodi.B.Stanley@spambob.com,JCB,10295,48,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Betty Grimes        ,DE,Betty.D.Grimes@mailinator.com,Diners Club,10299,41,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betty Grimes        ,DE,Betty.D.Grimes@mailinator.com,Diners Club,10299,41,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Betty Grimes        ,DE,Betty.D.Grimes@mailinator.com,Diners Club,10299,41,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Betty Grimes        ,DE,Betty.D.Grimes@mailinator.com,Diners Club,10299,41,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Brooks         ,IT,Tony.D.Brooks@mailinator.com,American Express,10303,22,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Tony Brooks         ,IT,Tony.D.Brooks@mailinator.com,American Express,10303,22,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Tony Brooks         ,IT,Tony.D.Brooks@mailinator.com,American Express,10303,22,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Michael Reed        ,IT,Michael.K.Reed@trashymail.com,Discover,10307,NA,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Reed        ,IT,Michael.K.Reed@trashymail.com,Discover,10307,NA,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Michael Reed        ,IT,Michael.K.Reed@trashymail.com,Discover,10307,NA,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Michael Reed        ,IT,Michael.K.Reed@trashymail.com,Discover,10307,NA,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rosemary Herbert    ,US,Rosemary.J.Herbert@pookmail.com,American Express,10311,40,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Judy Larkin         ,IT,Judy.B.Larkin@pookmail.com,Diners Club,10315,NA,Complete,Phone,Occasional,MediumValue,Gen_Z,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Judy Larkin         ,IT,Judy.B.Larkin@pookmail.com,Diners Club,10315,NA,Complete,Desktop,Occasional,MediumValue,Gen_Z,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Judy Hopping        ,FR,Judy.G.Hopping@pookmail.com,Master Card,10319,26,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Judy Hopping        ,FR,Judy.G.Hopping@pookmail.com,Master Card,10319,26,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Judy Hopping        ,FR,Judy.G.Hopping@pookmail.com,Master Card,10319,26,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Judy Hopping        ,FR,Judy.G.Hopping@pookmail.com,Master Card,10319,26,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Joseph Rogers       ,DE,Joseph.S.Rogers@mailinator.com,Diners Club,10323,NA,In-Progress,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Rogers       ,DE,Joseph.S.Rogers@mailinator.com,Diners Club,10323,NA,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
James Sales         ,US,James.K.Sales@trashymail.com,VISA,10327,65,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
James Sales         ,US,James.K.Sales@trashymail.com,VISA,10327,65,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
James Sales         ,US,James.K.Sales@trashymail.com,VISA,10327,65,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1
James Sales         ,US,James.K.Sales@trashymail.com,VISA,10327,65,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
James Sales         ,US,James.K.Sales@trashymail.com,VISA,10327,65,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Charles Pickett     ,US,Charles.F.Pickett@spambob.com,Discover,10331,64,Abandoned,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Shelton    ,US,Margaret.T.Shelton@pookmail.com,Discover,10335,45,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Shelton    ,US,Margaret.T.Shelton@pookmail.com,Discover,10335,45,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebecca Uresti      ,US,Rebecca.C.Uresti@trashymail.com,VISA,10339,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Emma Perez          ,US,Emma.V.Perez@spambob.com,American Express,10343,58,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reynaldo Myers      ,AU,Reynaldo.J.Myers@pookmail.com,American Express,10347,54,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Reynaldo Myers      ,AU,Reynaldo.J.Myers@pookmail.com,American Express,10347,54,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jennifer Becker     ,US,Jennifer.D.Becker@spambob.com,JCB,10351,24,Complete,Phone,Frequent,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Jennifer Becker     ,US,Jennifer.D.Becker@spambob.com,JCB,10351,24,Complete,Phone,Frequent,MediumValue,Gen_Y,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jennifer Becker     ,US,Jennifer.D.Becker@spambob.com,JCB,10351,24,Abandoned,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jennifer Becker     ,US,Jennifer.D.Becker@spambob.com,JCB,10351,24,Complete,Phone,Frequent,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
Jennifer Becker     ,US,Jennifer.D.Becker@spambob.com,JCB,10351,24,Complete,Desktop,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Becker     ,US,Jennifer.D.Becker@spambob.com,JCB,10351,24,Complete,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Armstrong     ,FR,James.V.Armstrong@pookmail.com,VISA,10359,67,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
James Armstrong     ,FR,James.V.Armstrong@pookmail.com,VISA,10359,67,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Sheena Woodbury     ,IT,Sheena.D.Woodbury@pookmail.com,JCB,10367,age-34,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheena Woodbury     ,IT,Sheena.D.Woodbury@pookmail.com,JCB,10367,age-34,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sheena Woodbury     ,IT,Sheena.D.Woodbury@pookmail.com,JCB,10367,age-34,Abandoned,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheena Woodbury     ,IT,Sheena.D.Woodbury@pookmail.com,JCB,10367,age-34,Complete,Desktop,FirstTime,MediumValue,Gen_Z,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheena Woodbury     ,IT,Sheena.D.Woodbury@pookmail.com,JCB,10367,age-34,Cancelled,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
Ana Huerta          ,US,Ana.J.Huerta@spambob.com,VISA,10371,75,Abandoned,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Ana Huerta          ,US,Ana.J.Huerta@spambob.com,VISA,10371,75,Cancelled,Desktop,Frequent,MediumValue,Baby_Boomers,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
